id_siniestro,id_poliza,id_asegurado,id_vehiculo,id_conductor,ramo,cobertura,fecha_ocurrencia,fecha_reporte,monto_reclamado,monto_estimado,monto_pagado,estado,sucursal,descripcion,documentos_completos,id_proveedor,beneficiario,dias_desde_inicio_poliza,dias_desde_fin_poliza,dias_entre_ocurrencia_reporte,historial_siniestros_asegurado,etiqueta_fraude_simulada
SIN-000500,POL-00255,ASG-00185,VEH-00068,ASG-00185,Salud,Cirugía,2024-05-29,2024-06-01,19183.04,17683.14,15079.18,Reserva,Costa,Inundación por tubería rota que afectó pisos y paredes del primer nivel.,Sí,PRV-0020,Intermediario Riobamba #20,217,148,3,1,0
SIN-000501,POL-00105,ASG-00062,,ASG-00186,Salud,Emergencia,2025-01-27,2025-01-29,9371.85,8340.86,6708.93,Cierre Sin Consecuencia,Norte,Inundación por tubería rota que afectó pisos y paredes del primer nivel.,Sí,PRV-0028,Hospital Machala #28,222,143,2,0,0
SIN-000502,POL-00002,ASG-00234,,ASG-00234,Generales,Incendio,2024-05-08,2024-05-10,43064.94,33654.26,32479.89,Anticipo,Sierra,Daños en techo por caída de árbol durante tormenta eléctrica.,Sí,PRV-0017,Hospital Ibarra #17,94,271,2,0,0
SIN-000503,POL-00137,ASG-00119,VEH-00051,ASG-00119,Vida,Enfermedad Grave,2024-03-06,2024-03-10,3682.91,3689.21,3248.61,Pago Parcial,Norte,El vehículo fue impactado por otro automóvil en la intersección de la Av. Principal con calle secundaria.,Sí,PRV-0026,Intermediario Manta #26,228,137,4,2,0
SIN-000504,POL-00070,ASG-00107,VEH-00073,ASG-00179,Vida,Enfermedad Grave,2024-02-04,2024-02-08,11001.92,8206.76,6960.69,Cierre Sin Consecuencia,Sierra,"Robo del vehículo en estacionamiento del centro comercial, no hay cámaras disponibles.",Sí,PRV-0025,Perito Ibarra #25,51,314,4,0,0
SIN-000505,POL-00271,ASG-00234,,ASG-00234,Generales,Daño,2024-09-30,2024-10-02,21074.14,22846.3,18966.78,Cierre Sin Consecuencia,Sur,"Accidente en vía mojada, el vehículo perdió tracción y colisionó contra la baranda.",Sí,PRV-0028,Hospital Machala #28,301,64,2,0,0
SIN-000506,POL-00217,ASG-00168,VEH-00190,ASG-00168,Generales,Daño,2024-12-25,2024-12-27,36529.35,25535.18,21550.14,Anticipo,Costa,El vehículo fue impactado por otro automóvil en la intersección de la Av. Principal con calle secundaria.,Sí,PRV-0021,Hospital Riobamba #21,332,33,2,2,0
SIN-000507,POL-00210,ASG-00137,VEH-00128,ASG-00137,Generales,Incendio,2024-01-02,2024-01-02,1266.27,1111.56,926.0,Reserva,Costa,"Accidente en vía mojada, el vehículo perdió tracción y colisionó contra la baranda.",Sí,PRV-0013,Intermediario Manta #13,32,333,0,3,0
SIN-000508,POL-00136,ASG-00027,VEH-00214,ASG-00092,Vida,Enfermedad Grave,2023-01-29,2023-02-20,1389.41,1390.35,0.0,Negativa,Oriente,"El vehículo fue sustraído durante la madrugada, el asegurado no recuerda detalles exactos del lugar.",Sí,PRV-0013,Intermediario Manta #13,2,363,22,1,1
SIN-000509,POL-00172,ASG-00208,VEH-00204,ASG-00001,Generales,Incendio,2023-12-25,2023-12-30,41761.16,36507.44,32631.09,Negativa,Sur,Colisión lateral en la autopista debido a cambio de carril imprudente del otro conductor.,Sí,PRV-0019,Taller Esmeraldas #19,85,280,5,0,0
SIN-000510,POL-00310,ASG-00211,,ASG-00211,Salud,Atención Médica,2024-11-29,2024-12-02,29684.13,19596.45,16708.37,Liquidado,Norte,El vehículo fue impactado por otro automóvil en la intersección de la Av. Principal con calle secundaria.,Sí,PRV-0020,Intermediario Riobamba #20,188,177,3,1,0
SIN-000511,POL-00053,ASG-00203,VEH-00168,ASG-00203,Vehículos,Responsabilidad Civil,2024-04-08,2024-04-12,10759.45,9307.76,0.0,Anticipo,Sierra,Inundación por tubería rota que afectó pisos y paredes del primer nivel.,Sí,PRV-0024,Intermediario Manta #24,113,252,4,0,0
SIN-000512,POL-00272,ASG-00238,VEH-00138,ASG-00238,Vehículos,Robo,2023-10-29,2023-10-29,33911.32,33373.3,27717.46,Negativa,Oriente,"Choque por alcance en semáforo, el conductor de atrás no frenó a tiempo.",Sí,PRV-0010,Grúa Esmeraldas #10,87,278,0,1,0
SIN-000513,POL-00144,ASG-00073,,ASG-00073,Salud,Cirugía,2024-03-21,2024-03-21,38366.74,31524.1,31190.16,Negativa,Centro,Inundación por tubería rota que afectó pisos y paredes del primer nivel.,Sí,PRV-0002,Abogado Quito #2,65,300,0,1,0
SIN-000514,POL-00036,ASG-00183,,ASG-00183,Generales,Daño,2024-11-09,2024-11-10,2310.59,1534.06,0.0,Anticipo,Sierra,Incendio del vehículo de origen eléctrico según informe del perito.,Sí,PRV-0018,Clínica Riobamba #18,113,252,1,0,0
SIN-000515,POL-00311,ASG-00011,VEH-00359,ASG-00011,Hogar,Robo,2024-11-16,2024-11-16,2793.72,3064.11,2507.11,Pago Total,Sierra,Robo de electrodomésticos en domicilio durante vacaciones del asegurado.,Sí,PRV-0004,Grúa Quito #4,170,195,0,0,0
SIN-000516,POL-00238,ASG-00176,VEH-00152,ASG-00176,Salud,Atención Médica,2025-03-27,2025-03-30,48954.69,45892.27,45369.28,Pago Parcial,Norte,Daños en la parte trasera del vehículo por choque en cadena en hora pico.,Sí,PRV-0013,Intermediario Manta #13,210,155,3,0,0
SIN-000517,POL-00051,ASG-00180,VEH-00029,ASG-00180,Generales,Robo,2025-05-17,2025-05-22,5395.63,5624.91,0.0,Reserva,Costa,Incendio del vehículo de origen eléctrico según informe del perito.,Sí,PRV-0022,Clínica Cuenca #22,315,50,5,0,0
SIN-000518,POL-00311,ASG-00011,VEH-00359,ASG-00159,Hogar,Desastres Naturales,2024-12-26,2024-12-30,7787.31,6336.45,5979.92,Pago Parcial,Centro,Daños en techo por caída de árbol durante tormenta eléctrica.,Sí,PRV-0021,Hospital Riobamba #21,210,155,4,0,0
SIN-000519,POL-00016,ASG-00146,VEH-00143,ASG-00146,Generales,Responsabilidad Civil,2025-03-09,2025-03-12,47712.57,42954.65,0.0,Negativa,Norte,"Accidente en madrugada sin testigos, múltiples vehículos involucrados, relatos contradictorios.",Sí,PRV-0027,Abogado Ambato #27,275,90,3,3,1
SIN-000520,POL-00271,ASG-00234,,ASG-00234,Generales,Daño,2024-09-17,2024-09-18,65034.1,67061.2,0.0,Reserva,Sur,"El paciente acudió a emergencia por dolor abdominal agudo, requirió cirugía.",Sí,PRV-0028,Hospital Machala #28,288,77,1,0,0
SIN-000521,POL-00200,ASG-00135,VEH-00146,ASG-00135,Vehículos,Volcadura,2025-03-17,2025-03-18,9470.36,8490.06,0.0,Cierre Sin Consecuencia,Costa,"Choque por alcance en semáforo, el conductor de atrás no frenó a tiempo.",Sí,PRV-0020,Intermediario Riobamba #20,266,99,1,2,0
SIN-000522,POL-00277,ASG-00212,VEH-00255,ASG-00118,Hogar,Incendio,2024-07-11,2024-07-16,17844.79,18341.88,14735.45,Liquidado,Sierra,El vehículo fue impactado por otro automóvil en la intersección de la Av. Principal con calle secundaria.,Sí,PRV-0023,Hospital Santo Domingo #23,69,296,5,1,0
SIN-000523,POL-00156,ASG-00144,VEH-00276,ASG-00207,Generales,Daño,2024-08-08,2024-08-11,36171.51,30819.62,29296.67,Pago Parcial,Centro,Se reporta robo del vehículo estacionado frente al domicilio del asegurado durante la noche.,Sí,PRV-0028,Hospital Machala #28,83,282,3,0,0
SIN-000524,POL-00119,ASG-00054,VEH-00341,ASG-00054,Generales,Robo,2024-08-23,2024-08-25,27945.63,28481.06,0.0,Cierre Sin Consecuencia,Costa,El asegurado reporta que un vehículo no identificado impactó su auto estacionado.,Sí,PRV-0010,Grúa Esmeraldas #10,115,250,2,1,0
SIN-000525,POL-00050,ASG-00074,,ASG-00074,Salud,Cirugía,2023-10-29,2023-11-01,42225.14,32615.82,27408.64,Pago Parcial,Oriente,Impacto frontal contra poste de alumbrado al intentar esquivar un peatón.,Sí,PRV-0018,Clínica Riobamba #18,127,238,3,1,0
SIN-000526,POL-00323,ASG-00186,VEH-00022,ASG-00186,Vida,Fallecimiento,2023-02-24,2023-02-26,25317.63,20684.54,18282.42,Liquidado,Oriente,"Accidente en vía mojada, el vehículo perdió tracción y colisionó contra la baranda.",Sí,PRV-0004,Grúa Quito #4,52,313,2,1,0
SIN-000527,POL-00035,ASG-00096,VEH-00047,ASG-00196,Vida,Fallecimiento,2024-05-28,2024-06-01,7844.4,7035.23,6526.96,Liquidado,Oriente,El vehículo fue impactado por otro automóvil en la intersección de la Av. Principal con calle secundaria.,Sí,PRV-0011,Perito Portoviejo #11,212,153,4,1,0
SIN-000528,POL-00182,ASG-00222,VEH-00286,ASG-00222,Vida,Enfermedad Grave,2025-05-10,2025-05-14,65889.7,70225.86,66102.74,Anticipo,Centro,"Robo del vehículo en estacionamiento del centro comercial, no hay cámaras disponibles.",Sí,PRV-0021,Hospital Riobamba #21,246,119,4,1,0
SIN-000529,POL-00043,ASG-00099,VEH-00034,ASG-00099,Vida,Fallecimiento,2024-03-05,2024-03-08,25458.45,18918.62,18046.79,Reserva,Costa,"Accidente en vía mojada, el vehículo perdió tracción y colisionó contra la baranda.",Sí,PRV-0016,Abogado Guayaquil #16,174,191,3,0,0
SIN-000530,POL-00166,ASG-00196,,ASG-00070,Hogar,Incendio,2023-12-04,2023-12-06,15184.68,14265.97,0.0,Pago Parcial,Norte,Volcadura en carretera rural por exceso de velocidad según informe de tránsito.,Sí,PRV-0006,Taller Riobamba #6,153,212,2,1,0
SIN-000531,POL-00234,ASG-00236,VEH-00156,ASG-00236,Vehículos,Responsabilidad Civil,2023-02-20,2023-02-20,130342.82,92213.72,91227.65,Cierre Sin Consecuencia,Centro,"Choque frontal sin testigos en zona solitaria durante la noche, el otro vehículo huyó.",Sí,PRV-0013,Intermediario Manta #13,8,357,0,1,1
SIN-000532,POL-00283,ASG-00213,VEH-00078,ASG-00213,Hogar,Robo,2023-08-14,2023-08-18,29853.58,18888.84,0.0,Negativa,Norte,"Robo del vehículo en estacionamiento del centro comercial, no hay cámaras disponibles.",Sí,PRV-0030,Taller Guayaquil #30,122,243,4,2,0
SIN-000533,POL-00185,ASG-00045,,ASG-00045,Hogar,Desastres Naturales,2025-05-20,2025-05-25,3459.62,3425.0,3115.23,Negativa,Norte,Robo de electrodomésticos en domicilio durante vacaciones del asegurado.,Sí,PRV-0020,Intermediario Riobamba #20,185,180,5,1,0
SIN-000534,POL-00318,ASG-00044,VEH-00343,ASG-00044,Salud,Cirugía,2024-04-22,2024-04-25,79051.23,74713.35,0.0,Pago Total,Norte,"El vehículo fue robado, no hay testigos ni cámaras, la denuncia se hizo varios días después.",No,PRV-0014,Taller Riobamba #14,7,358,3,1,1
SIN-000535,POL-00058,ASG-00235,VEH-00133,ASG-00235,Hogar,Daño por Agua,2025-11-20,2025-11-24,37744.21,39174.61,36861.04,Pago Parcial,Centro,Pérdida total por volcadura en vía recta sin obstáculos visibles según fotos del lugar.,Sí,PRV-0020,Intermediario Riobamba #20,351,14,4,1,1
SIN-000536,POL-00144,ASG-00073,,ASG-00073,Salud,Emergencia,2024-07-04,2024-07-07,14733.55,15023.12,0.0,Negativa,Sierra,El vehículo fue impactado por otro automóvil en la intersección de la Av. Principal con calle secundaria.,Sí,PRV-0005,Intermediario Cuenca #5,170,195,3,1,0
SIN-000537,POL-00027,ASG-00223,VEH-00268,ASG-00223,Hogar,Robo,2023-11-13,2023-11-18,1591.16,1675.31,1543.62,Negativa,Oriente,Volcadura en carretera rural por exceso de velocidad según informe de tránsito.,Sí,PRV-0024,Intermediario Manta #24,113,252,5,0,0
SIN-000538,POL-00250,ASG-00200,VEH-00007,ASG-00200,Vehículos,Pérdida Total por Robo (PTxRB),2023-12-07,2023-12-09,33715.6,33535.54,30189.05,Pago Total,Costa,El asegurado reporta que un vehículo no identificado impactó su auto estacionado.,Sí,PRV-0019,Taller Esmeraldas #19,277,88,2,2,0
SIN-000539,POL-00079,ASG-00035,,ASG-00081,Salud,Atención Médica,2025-04-06,2025-04-10,10815.82,8571.2,8098.28,Anticipo,Costa,Impacto frontal contra poste de alumbrado al intentar esquivar un peatón.,Sí,PRV-0030,Taller Guayaquil #30,209,156,4,0,0
SIN-000540,POL-00163,ASG-00230,VEH-00325,ASG-00230,Hogar,Daño por Agua,2024-08-02,2024-08-06,35371.54,24915.34,0.0,Cierre Sin Consecuencia,Sierra,"Consulta médica por cuadro respiratorio, derivado a especialista.",Sí,PRV-0005,Intermediario Cuenca #5,60,305,4,1,0
SIN-000541,POL-00233,ASG-00225,VEH-00076,ASG-00225,Vehículos,Responsabilidad Civil,2024-01-10,2024-01-14,16730.09,15592.81,0.0,Pago Total,Oriente,Colisión lateral en la autopista debido a cambio de carril imprudente del otro conductor.,Sí,PRV-0009,Perito Riobamba #9,78,287,4,0,0
SIN-000542,POL-00073,ASG-00142,,ASG-00142,Hogar,Robo,2024-09-23,2024-09-27,12319.44,9268.14,0.0,Liquidado,Costa,Volcadura en carretera rural por exceso de velocidad según informe de tránsito.,Sí,PRV-0009,Perito Riobamba #9,99,266,4,0,0
SIN-000543,POL-00131,ASG-00059,,ASG-00059,Hogar,Daño por Agua,2025-05-26,2025-05-26,20145.99,14478.11,12704.05,Anticipo,Costa,"El paciente acudió a emergencia por dolor abdominal agudo, requirió cirugía.",Sí,PRV-0007,Perito Ambato #7,174,191,0,0,0
SIN-000544,POL-00194,ASG-00103,VEH-00097,ASG-00103,Generales,Responsabilidad Civil,2024-11-12,2024-11-13,5603.1,6038.63,0.0,Cierre Sin Consecuencia,Norte,Impacto frontal contra poste de alumbrado al intentar esquivar un peatón.,Sí,PRV-0007,Perito Ambato #7,258,107,1,2,0
SIN-000545,POL-00184,ASG-00066,VEH-00184,ASG-00066,Salud,Cirugía,2024-06-16,2024-06-21,1649.89,1727.32,1643.17,Anticipo,Costa,"Incendio en cocina del domicilio, daños en muebles y estructura.",Sí,PRV-0004,Grúa Quito #4,48,317,5,2,0
SIN-000546,POL-00044,ASG-00221,VEH-00006,ASG-00221,Vehículos,Responsabilidad Civil,2024-06-10,2024-06-11,59958.41,62277.35,56667.93,Pago Total,Norte,Robo de electrodomésticos en domicilio durante vacaciones del asegurado.,Sí,PRV-0001,Abogado Ibarra #1,230,135,1,1,0
SIN-000547,POL-00018,ASG-00152,,ASG-00147,Generales,Incendio,2024-01-12,2024-01-17,2741.73,2206.57,2152.37,Cierre Sin Consecuencia,Sur,"Choque por alcance en semáforo, el conductor de atrás no frenó a tiempo.",Sí,PRV-0001,Abogado Ibarra #1,257,108,5,2,0
SIN-000548,POL-00018,ASG-00152,,ASG-00152,Generales,Daño,2023-10-09,2023-10-09,1111.9,951.2,777.97,Cierre Sin Consecuencia,Sur,Inundación por tubería rota que afectó pisos y paredes del primer nivel.,Sí,PRV-0021,Hospital Riobamba #21,162,203,0,2,0
SIN-000549,POL-00116,ASG-00051,VEH-00105,ASG-00051,Generales,Incendio,2024-02-25,2024-02-26,68335.06,53108.54,42957.59,Liquidado,Costa,Daños en la parte trasera del vehículo por choque en cadena en hora pico.,Sí,PRV-0021,Hospital Riobamba #21,117,248,1,0,0
SIN-000550,POL-00175,ASG-00035,,ASG-00118,Vida,Enfermedad Grave,2024-02-26,2024-02-28,4586.97,4740.15,0.0,Pago Parcial,Sur,"Accidente en madrugada sin testigos, múltiples vehículos involucrados, relatos contradictorios.",Sí,PRV-0015,Perito Portoviejo #15,56,309,2,0,1
SIN-000551,POL-00048,ASG-00182,VEH-00239,ASG-00182,Generales,Daño,2024-04-05,2024-04-05,19008.18,17721.31,16076.63,Anticipo,Sierra,Robo de electrodomésticos en domicilio durante vacaciones del asegurado.,Sí,PRV-0028,Hospital Machala #28,264,101,0,2,0
SIN-000552,POL-00043,ASG-00099,VEH-00034,ASG-00154,Vida,Incapacidad,2024-05-13,2024-05-14,7378.19,5651.58,0.0,Pago Parcial,Sierra,"El asegurado fue víctima de asalto, le sustrajeron el vehículo con amenaza.",Sí,PRV-0012,Taller Machala #12,243,122,1,0,0
SIN-000553,POL-00306,ASG-00183,,ASG-00183,Hogar,Daño por Agua,2024-07-12,2024-07-12,12711.21,10000.87,9391.95,Reserva,Sur,"El paciente acudió a emergencia por dolor abdominal agudo, requirió cirugía.",Sí,PRV-0010,Grúa Esmeraldas #10,87,278,0,0,0
SIN-000554,POL-00117,ASG-00193,VEH-00126,ASG-00193,Vehículos,Daño Parcial,2023-11-04,2023-11-08,21879.31,20287.88,19351.05,Reserva,Sierra,El asegurado reporta que un vehículo no identificado impactó su auto estacionado.,Sí,PRV-0006,Taller Riobamba #6,178,187,4,1,0
SIN-000555,POL-00265,ASG-00121,VEH-00083,ASG-00121,Vehículos,Pérdida Total por Robo (PTxRB),2024-12-27,2025-01-01,39703.3,26589.26,23589.05,Pago Total,Norte,Robo de electrodomésticos en domicilio durante vacaciones del asegurado.,Sí,PRV-0014,Taller Riobamba #14,147,218,5,0,0
SIN-000556,POL-00311,ASG-00011,VEH-00359,ASG-00011,Hogar,Daño por Agua,2025-03-25,2025-03-28,5812.74,3516.94,0.0,Negativa,Costa,"El paciente acudió a emergencia por dolor abdominal agudo, requirió cirugía.",Sí,PRV-0005,Intermediario Cuenca #5,299,66,3,0,0
SIN-000557,POL-00158,ASG-00010,VEH-00270,ASG-00010,Salud,Cirugía,2024-02-05,2024-02-05,1410.07,1179.29,1125.95,Liquidado,Norte,"Daño por granizo severo que afectó capó, techo y panel lateral.",Sí,PRV-0001,Abogado Ibarra #1,246,119,0,2,0
SIN-000558,POL-00144,ASG-00073,,ASG-00073,Salud,Atención Médica,2024-05-15,2024-05-20,54566.82,32811.05,27946.98,Reserva,Sur,"Daño por granizo severo que afectó capó, techo y panel lateral.",Sí,PRV-0017,Hospital Ibarra #17,120,245,5,1,0
SIN-000559,POL-00048,ASG-00182,VEH-00239,ASG-00182,Generales,Robo,2023-09-27,2023-10-09,21688.54,22323.02,22062.54,Anticipo,Centro,"Accidente en madrugada sin testigos, múltiples vehículos involucrados, relatos contradictorios.",No,PRV-0010,Grúa Esmeraldas #10,73,292,12,2,1
SIN-000560,POL-00310,ASG-00211,,ASG-00211,Salud,Hospitalización,2024-11-30,2024-12-03,38149.35,38238.12,0.0,Anticipo,Sur,Daños en la parte trasera del vehículo por choque en cadena en hora pico.,Sí,PRV-0002,Abogado Quito #2,189,176,3,1,0
SIN-000561,POL-00220,ASG-00151,VEH-00038,ASG-00151,Generales,Responsabilidad Civil,2023-11-05,2023-11-05,50333.6,36925.92,30517.63,Negativa,Centro,Hospitalización por fractura de fémur tras caída en el trabajo.,Sí,PRV-0018,Clínica Riobamba #18,162,203,0,1,0
SIN-000562,POL-00289,ASG-00136,VEH-00119,ASG-00152,Vida,Incapacidad,2024-09-28,2024-10-01,3348.64,3420.01,3366.44,Liquidado,Sur,El vehículo fue impactado por otro automóvil en la intersección de la Av. Principal con calle secundaria.,Sí,PRV-0022,Clínica Cuenca #22,308,57,3,0,0
SIN-000563,POL-00080,ASG-00073,,ASG-00073,Vida,Incapacidad,2024-12-30,2025-01-04,7878.76,6366.97,0.0,Pago Parcial,Centro,Incendio del vehículo de origen eléctrico según informe del perito.,Sí,PRV-0030,Taller Guayaquil #30,326,39,5,1,0
SIN-000564,POL-00241,ASG-00134,VEH-00032,ASG-00134,Vida,Fallecimiento,2025-10-10,2025-10-12,48113.8,33091.49,28087.82,Pago Total,Sur,Incendio del vehículo de origen eléctrico según informe del perito.,Sí,PRV-0020,Intermediario Riobamba #20,314,51,2,0,0
SIN-000565,POL-00047,ASG-00238,VEH-00138,ASG-00238,Vehículos,Robo,2025-01-30,2025-01-31,18327.93,16018.83,0.0,Negativa,Costa,"El vehículo fue robado con las llaves puestas, el asegurado no puede explicar las circunstancias.",Sí,PRV-0028,Hospital Machala #28,229,136,1,1,1
SIN-000566,POL-00297,ASG-00210,VEH-00195,ASG-00210,Generales,Incendio,2024-08-01,2024-08-07,5063.29,3532.94,3331.19,Pago Parcial,Oriente,"El vehículo fue sustraído durante la madrugada, el asegurado no recuerda detalles exactos del lugar.",Sí,PRV-0030,Taller Guayaquil #30,226,139,6,4,1
SIN-000567,POL-00091,ASG-00163,VEH-00059,ASG-00163,Vehículos,Daño Parcial,2025-05-11,2025-05-16,22244.9,22520.81,22029.1,Pago Total,Oriente,Daños en la parte trasera del vehículo por choque en cadena en hora pico.,Sí,PRV-0020,Intermediario Riobamba #20,207,158,5,1,0
SIN-000568,POL-00316,ASG-00195,VEH-00017,ASG-00195,Salud,Atención Médica,2025-01-19,2025-01-23,17297.11,14361.95,13570.39,Pago Total,Sierra,"Accidente en vía mojada, el vehículo perdió tracción y colisionó contra la baranda.",Sí,PRV-0015,Perito Portoviejo #15,135,230,4,1,0
SIN-000569,POL-00141,ASG-00073,,ASG-00073,Vida,Incapacidad,2024-07-23,2024-07-27,18949.01,16807.59,15642.11,Cierre Sin Consecuencia,Centro,Colisión lateral en la autopista debido a cambio de carril imprudente del otro conductor.,Sí,PRV-0020,Intermediario Riobamba #20,51,314,4,1,0
SIN-000570,POL-00225,ASG-00092,VEH-00127,ASG-00092,Vida,Enfermedad Grave,2025-02-04,2025-02-05,51393.82,54593.37,45684.58,Negativa,Sierra,Pérdida total por volcadura en vía recta sin obstáculos visibles según fotos del lugar.,No,PRV-0019,Taller Esmeraldas #19,121,244,1,1,1
SIN-000571,POL-00185,ASG-00045,,ASG-00105,Hogar,Desastres Naturales,2025-04-07,2025-04-09,6239.72,4957.44,4950.07,Pago Parcial,Oriente,"Choque por alcance en semáforo, el conductor de atrás no frenó a tiempo.",Sí,PRV-0012,Taller Machala #12,142,223,2,1,0
SIN-000572,POL-00177,ASG-00083,VEH-00091,ASG-00103,Hogar,Robo,2024-01-03,2024-01-04,2401.68,2020.55,1821.51,Liquidado,Centro,Colisión lateral en la autopista debido a cambio de carril imprudente del otro conductor.,Sí,PRV-0013,Intermediario Manta #13,165,200,1,0,0
SIN-000573,POL-00090,ASG-00009,VEH-00259,ASG-00009,Vehículos,Daño Parcial,2025-08-16,2025-08-16,41447.42,37733.62,31577.02,Cierre Sin Consecuencia,Costa,Robo de electrodomésticos en domicilio durante vacaciones del asegurado.,Sí,PRV-0016,Abogado Guayaquil #16,325,40,0,0,0
SIN-000574,POL-00031,ASG-00024,VEH-00096,ASG-00024,Hogar,Desastres Naturales,2024-10-26,2024-10-28,12264.8,11135.44,9430.57,Pago Total,Oriente,Se reporta robo del vehículo estacionado frente al domicilio del asegurado durante la noche.,Sí,PRV-0011,Perito Portoviejo #11,242,123,2,0,0
SIN-000575,POL-00086,ASG-00062,,ASG-00062,Hogar,Desastres Naturales,2024-05-14,2024-05-16,10399.91,10945.79,9650.28,Reserva,Oriente,"Robo del vehículo en estacionamiento del centro comercial, no hay cámaras disponibles.",Sí,PRV-0002,Abogado Quito #2,102,263,2,0,0
SIN-000576,POL-00238,ASG-00176,VEH-00152,ASG-00176,Salud,Atención Médica,2025-05-15,2025-05-16,9407.52,6747.18,0.0,Anticipo,Sur,Impacto frontal contra poste de alumbrado al intentar esquivar un peatón.,Sí,PRV-0017,Hospital Ibarra #17,259,106,1,0,0
SIN-000577,POL-00132,ASG-00131,VEH-00322,ASG-00131,Generales,Incendio,2024-08-23,2024-08-28,26215.28,20685.93,18153.55,Anticipo,Centro,Se reporta robo del vehículo estacionado frente al domicilio del asegurado durante la noche.,Sí,PRV-0012,Taller Machala #12,135,230,5,1,0
